route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information,wheelchair_accessible,bikes_allowed
7,2025_08_11-SA-MVS-Saturday-000,1755216,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755306,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755217,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755307,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755218,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755308,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755219,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755309,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755220,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755310,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755221,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755311,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755222,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755312,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755223,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755313,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755224,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755314,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755225,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755315,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755226,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755316,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755227,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755317,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755228,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755318,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755229,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755319,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755230,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755320,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755231,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755321,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755232,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755322,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755233,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755323,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755234,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755324,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755235,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755325,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755236,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755326,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755237,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755327,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755238,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755328,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755239,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755329,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755240,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755330,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755241,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755331,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755242,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755332,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755243,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755333,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755244,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755334,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755245,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755335,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SA-MVS-Saturday-000,1755246,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SA-MVS-Saturday-000,1755336,"SFO / SF / Richmond",0,,008A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755386,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755445,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755387,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755446,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755388,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755447,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755389,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755448,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755390,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755449,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755382,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755450,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755391,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755451,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755392,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755452,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755393,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755453,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755394,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755454,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755395,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755455,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755396,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755456,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755397,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755457,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755398,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755458,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755399,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755459,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755400,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755460,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755401,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755461,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755402,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755462,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755403,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755463,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755404,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755464,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755405,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755465,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755406,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755466,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755407,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755467,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755408,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755468,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755409,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755469,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755410,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755470,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755411,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755471,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755412,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755472,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755413,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755473,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755414,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755474,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755415,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755475,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755416,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755441,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755417,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755476,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755418,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755477,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755419,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755478,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755420,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755479,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755421,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755480,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755422,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755481,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755423,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755482,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755424,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755483,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755425,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755484,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755426,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755485,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755427,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755486,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755428,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755487,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755429,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755488,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755430,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755489,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755431,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755490,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755432,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755491,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755433,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755492,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755434,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755493,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755435,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755494,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755436,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755495,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755437,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755496,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755438,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755497,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755439,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755498,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SA-MVS-Saturday-000,1755440,"Bay Fair",1,,011B_shp,,0,0
12,2025_08_11-SA-MVS-Saturday-000,1755499,"Dublin/Pleasanton",0,,012B_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736593,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736594,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736595,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736596,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736597,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736598,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736599,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736600,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736601,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736602,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736603,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736604,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736605,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736606,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736607,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736608,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736609,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736610,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736611,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736612,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736613,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736614,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736615,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736616,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736617,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736618,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736619,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736620,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736621,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736622,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736623,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736624,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736625,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736626,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736627,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736628,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736629,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736630,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736631,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736632,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736633,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736634,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736635,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736636,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736637,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736638,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736639,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736640,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736641,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736642,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736643,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736644,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736645,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736646,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736647,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736648,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736649,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736650,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736651,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736652,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736653,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736654,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736655,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736656,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736657,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736658,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736659,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736660,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736661,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736662,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736663,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736664,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736665,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736666,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736667,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736668,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736669,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736670,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736671,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736672,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736673,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736674,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736675,"Coliseum",0,,019_shp,,0,0
19,2025_08_11-SA19-Saturday-001,1736676,"Coliseum",0,,019_shp,,0,0
